527,61.2
528,71.4
529,69.1
530,66.4
531,66.1
532,66.5
533,67.1
534,64
535,67.6
536,68.1
537,64.6
538,66.5
539,62
540,61.9
541,65.3
542,62.9
543,63.5
544,63.8
545,61.2
546,61.9
547,62.8
548,60.6
549,61.7
550,60.2
551,59.9
552,64.3
553,63.5
554,62.8
555,64.2
556,61.3
557,60.9
558,63.2
559,65.7
560,62.9
561,63.6
562,66.3
563,65
564,68.1
565,65.3
566,65.5
567,62.8
568,63.3
569,62.9
570,65.9
571,62.4
572,61.6
573,62.9
574,62.3
575,62
576,63
577,62.3
578,62.4
579,64.1
580,62.4
581,62.5
582,62.3
583,61.8
584,62.1
585,63.8
586,66.1
587,61
588,64
589,65.1
590,61.5
591,61.1
592,62.1
593,61.1
594,59.2
595,59.4
596,60.9
597,61.6
598,59.9
599,59.8
600,60.7
601,57.9
602,71.7
603,70.5
604,60.4
605,67.7
606,67.7
607,69.5
608,68.7
609,67.4
610,65.7
611,68.4
612,67.3
613,65.1
614,67.6
615,65.9
616,64
617,66.8
618,63.8
619,65.8
620,63.9
621,65.7
622,65.1
623,64.3
624,66.9
625,63.9
626,59.2
627,62
628,75
629,67.1
630,62.6
631,61.4
632,58.2
633,60.3
634,59.7
635,59
636,60.8
637,59.6
638,59.5
639,62
640,59.2
641,61.2
642,74.6
643,61.6
644,58.9
645,59.4
646,61.8
647,60.5
648,60
649,62.6
650,61.8
651,65.1
652,63.4
653,62.7
654,61.6
655,70.2
656,60.1
657,60.3
658,61.5
659,60.3
660,64.4
661,62
662,65.3
663,64.5
664,63
665,61
666,59.1
667,60.1
668,60
669,62.1
670,63.1
671,58.8
672,60
673,57.6
674,57.3
675,58.9
676,60.7
677,62.5
678,58.8
679,58.4
680,61.5
681,58.6
682,57.6
683,62.1
684,61.5
685,61.3
686,60.5
687,59.3
688,58
689,61
690,58.7
691,61.7
692,59.1
693,60.2
694,74.8
695,63.5
696,62.6
697,70.9
698,71.5
699,61.7
700,62.9
701,62.1
702,62.4
703,63.3
704,61.2
705,60.1
706,61
707,60
708,60.2
709,67.8
710,72.3
711,64.2
712,66.8
713,62.1
714,75.8
715,63.1
716,63.1
717,61.5
718,69.3
719,59.5
720,60.2
